zip_code,state_code,service_type,avg_price,min_price,max_price
01106,MA,Unarmed Guard,44.18,19.58,68.77
01106,MA,Armed Guard,52.89,29.29,76.49
01106,MA,Executive Protection,48.0,44.5,51.49
01109,MA,Unarmed Guard,24.57,18.61,30.52
01109,MA,Armed Guard,35.61,21.1,50.12
01109,MA,Executive Protection,58.03,55.25,60.82
01151,MA,Unarmed Guard,25.93,19.87,31.98
01151,MA,Armed Guard,33.55,29.34,37.76
01151,MA,Executive Protection,73.73,49.07,98.39
01201,MA,Unarmed Guard,30.3,19.09,41.5
01201,MA,Armed Guard,49.42,33.89,64.96
01201,MA,Executive Protection,62.76,52.52,72.99
01220,MA,Unarmed Guard,22.76,19.81,25.7
01220,MA,Armed Guard,39.4,30.42,48.38
01220,MA,Executive Protection,68.13,50.39,85.87
01222,MA,Unarmed Guard,32.67,18.84,46.5
01222,MA,Armed Guard,37.12,30.18,44.07
01222,MA,Executive Protection,60.73,49.21,72.24
01223,MA,Unarmed Guard,40.83,18.9,62.77
01223,MA,Armed Guard,59.25,37.86,80.65
01223,MA,Executive Protection,53.44,45.88,60.99
01237,MA,Unarmed Guard,32.07,18.59,45.56
01237,MA,Armed Guard,45.21,31.89,58.54
01237,MA,Executive Protection,64.31,44.1,84.52
01225,MA,Unarmed Guard,38.1,19.59,56.61
01225,MA,Armed Guard,49.89,33.78,66.0
01225,MA,Executive Protection,63.05,58.46,67.63
01226,MA,Unarmed Guard,26.27,19.37,33.17
01226,MA,Armed Guard,41.0,21.73,60.27
01226,MA,Executive Protection,55.33,49.8,60.87
01262,MA,Unarmed Guard,37.32,19.51,55.13
01262,MA,Armed Guard,44.51,27.78,61.24
01262,MA,Executive Protection,71.83,59.94,83.71
01230,MA,Unarmed Guard,22.32,19.33,25.3
01230,MA,Armed Guard,35.45,25.66,45.24
01230,MA,Executive Protection,74.78,51.27,98.28
01235,MA,Unarmed Guard,34.66,19.35,49.97
01235,MA,Armed Guard,39.19,33.06,45.31
01235,MA,Executive Protection,55.2,41.32,69.08
01236,MA,Unarmed Guard,33.33,19.17,47.49
01236,MA,Armed Guard,42.27,24.43,60.11
01236,MA,Executive Protection,59.64,48.57,70.71
01238,MA,Unarmed Guard,23.63,18.98,28.29
01238,MA,Armed Guard,45.42,28.86,61.98
01238,MA,Executive Protection,61.48,50.74,72.21
01240,MA,Unarmed Guard,36.2,19.32,53.07
01240,MA,Armed Guard,43.91,24.81,63.02
01240,MA,Executive Protection,49.96,42.42,57.49
01242,MA,Unarmed Guard,22.88,18.78,26.98
01242,MA,Armed Guard,40.36,25.51,55.21
01242,MA,Executive Protection,48.77,45.51,52.02
01243,MA,Unarmed Guard,25.5,18.61,32.38
01243,MA,Armed Guard,61.95,39.2,84.71
01243,MA,Executive Protection,81.58,59.38,103.78
01259,MA,Unarmed Guard,21.27,18.2,24.34
01259,MA,Armed Guard,63.22,39.28,87.16
01259,MA,Executive Protection,54.05,45.38,62.73
01245,MA,Unarmed Guard,40.05,18.17,61.93
01245,MA,Armed Guard,32.32,28.08,36.56
01245,MA,Executive Protection,53.48,47.44,59.52
01247,MA,Unarmed Guard,22.94,18.25,27.62
01247,MA,Armed Guard,43.57,30.67,56.47
01247,MA,Executive Protection,58.84,56.29,61.4
01253,MA,Unarmed Guard,37.62,18.5,56.73
01253,MA,Armed Guard,52.56,29.23,75.9
01253,MA,Executive Protection,61.86,55.02,68.7
01254,MA,Unarmed Guard,28.34,18.24,38.44
01254,MA,Armed Guard,61.04,37.06,85.02
01254,MA,Executive Protection,80.66,58.21,103.11
01255,MA,Unarmed Guard,29.81,18.41,41.2
01255,MA,Armed Guard,49.01,39.11,58.92
01255,MA,Executive Protection,62.59,53.14,72.03
01257,MA,Unarmed Guard,33.03,19.64,46.41
01257,MA,Armed Guard,35.16,21.23,49.1
01257,MA,Executive Protection,70.88,56.11,85.64
01258,MA,Unarmed Guard,34.12,19.96,48.28
01258,MA,Armed Guard,44.53,29.57,59.49
01258,MA,Executive Protection,60.86,41.33,80.39
01260,MA,Unarmed Guard,38.8,18.17,59.44
01260,MA,Armed Guard,42.67,35.63,49.71
01260,MA,Executive Protection,69.25,57.38,81.11
01266,MA,Unarmed Guard,25.34,19.63,31.05
01266,MA,Armed Guard,46.41,36.95,55.86
01266,MA,Executive Protection,59.09,49.19,68.99
01267,MA,Unarmed Guard,27.54,18.75,36.34
01267,MA,Armed Guard,62.51,39.84,85.17
01267,MA,Executive Protection,64.15,55.08,73.22
01301,MA,Unarmed Guard,41.2,18.0,64.41
01301,MA,Armed Guard,47.02,25.02,69.02
01301,MA,Executive Protection,77.82,57.67,97.97
01330,MA,Unarmed Guard,44.53,19.62,69.43
01330,MA,Armed Guard,32.18,24.75,39.61
01330,MA,Executive Protection,50.91,46.29,55.54
01331,MA,Unarmed Guard,25.01,19.81,30.22
01331,MA,Armed Guard,28.78,21.73,35.82
01331,MA,Executive Protection,78.61,57.98,99.24
01337,MA,Unarmed Guard,33.26,18.56,47.96
01337,MA,Armed Guard,42.37,21.75,62.99
01337,MA,Executive Protection,66.83,50.19,83.46
01338,MA,Unarmed Guard,29.88,19.32,40.44
01338,MA,Armed Guard,39.58,22.4,56.77
01338,MA,Executive Protection,64.25,48.84,79.67
01339,MA,Unarmed Guard,30.32,19.42,41.22
01339,MA,Armed Guard,39.68,27.47,51.9
01339,MA,Executive Protection,52.46,42.14,62.78
01340,MA,Unarmed Guard,29.84,18.59,41.09
01340,MA,Armed Guard,33.94,28.45,39.43
01340,MA,Executive Protection,52.63,43.66,61.6
01341,MA,Unarmed Guard,35.47,19.8,51.15
01341,MA,Armed Guard,32.88,23.6,42.15
01341,MA,Executive Protection,71.56,55.91,87.2
01342,MA,Unarmed Guard,28.56,18.36,38.76
01342,MA,Armed Guard,32.47,26.14,38.8
01342,MA,Executive Protection,72.11,57.94,86.27
01373,MA,Unarmed Guard,22.7,18.55,26.84
01373,MA,Armed Guard,52.09,30.31,73.88
01373,MA,Executive Protection,70.5,53.91,87.1
01344,MA,Unarmed Guard,33.91,18.7,49.11
01344,MA,Armed Guard,37.23,28.9,45.57
01344,MA,Executive Protection,44.85,40.73,48.98
01376,MA,Unarmed Guard,38.78,19.25,58.31
01376,MA,Armed Guard,35.23,30.48,39.99
01376,MA,Executive Protection,48.27,45.03,51.51
01346,MA,Unarmed Guard,41.1,19.51,62.69
01346,MA,Armed Guard,58.24,37.5,78.98
01346,MA,Executive Protection,63.23,42.69,83.78
01347,MA,Unarmed Guard,24.03,18.05,30.02
01347,MA,Armed Guard,35.09,29.28,40.9
01347,MA,Executive Protection,65.52,45.37,85.67
01351,MA,Unarmed Guard,31.38,18.06,44.71
01351,MA,Armed Guard,43.53,37.69,49.38
01351,MA,Executive Protection,69.16,52.91,85.41
01355,MA,Unarmed Guard,32.82,19.64,45.99
01355,MA,Armed Guard,41.59,33.43,49.75
01355,MA,Executive Protection,65.9,55.91,75.89
01360,MA,Unarmed Guard,42.1,19.27,64.94
01360,MA,Armed Guard,44.09,31.18,57.01
01360,MA,Executive Protection,65.72,52.56,78.88
01364,MA,Unarmed Guard,42.22,18.89,65.54
01364,MA,Armed Guard,38.48,23.56,53.41
01364,MA,Executive Protection,64.59,46.97,82.22
01366,MA,Unarmed Guard,30.78,18.55,43.0
01366,MA,Armed Guard,46.18,39.98,52.37
01366,MA,Executive Protection,63.76,59.93,67.58
01367,MA,Unarmed Guard,27.86,19.48,36.25
01367,MA,Armed Guard,31.92,24.1,39.74
01367,MA,Executive Protection,51.25,42.14,60.36
01370,MA,Unarmed Guard,33.41,18.81,48.01
01370,MA,Armed Guard,47.05,27.7,66.4
01370,MA,Executive Protection,69.54,48.93,90.15
01375,MA,Unarmed Guard,32.33,19.45,45.22
01375,MA,Armed Guard,49.07,28.23,69.9
01375,MA,Executive Protection,74.41,59.56,89.26
01379,MA,Unarmed Guard,28.4,18.73,38.06
01379,MA,Armed Guard,47.03,28.52,65.53
01379,MA,Executive Protection,61.31,44.5,78.11
01420,MA,Unarmed Guard,29.94,18.8,41.08
01420,MA,Armed Guard,40.59,35.68,45.5
01420,MA,Executive Protection,63.71,50.11,77.3
01430,MA,Unarmed Guard,25.47,19.12,31.81
01430,MA,Armed Guard,55.26,30.63,79.89
01430,MA,Executive Protection,72.04,57.88,86.19
01431,MA,Unarmed Guard,32.0,18.21,45.79
01431,MA,Armed Guard,47.21,37.93,56.48
01431,MA,Executive Protection,54.76,51.7,57.83
01432,MA,Unarmed Guard,26.49,19.35,33.63
01432,MA,Armed Guard,42.0,32.28,51.72
01432,MA,Executive Protection,58.36,40.85,75.87
01434,MA,Unarmed Guard,31.29,18.19,44.38
01434,MA,Armed Guard,58.34,37.72,78.95
01434,MA,Executive Protection,80.32,55.79,104.85
01436,MA,Unarmed Guard,31.57,19.54,43.6
01436,MA,Armed Guard,37.68,31.62,43.73
01436,MA,Executive Protection,67.83,54.19,81.48
01438,MA,Unarmed Guard,36.55,18.38,54.72
01438,MA,Armed Guard,27.76,23.09,32.42
01438,MA,Executive Protection,56.91,48.98,64.83
01440,MA,Unarmed Guard,38.77,18.33,59.22
01440,MA,Armed Guard,36.22,24.42,48.01
01440,MA,Executive Protection,50.41,45.23,55.59
01450,MA,Unarmed Guard,31.09,18.4,43.78
01450,MA,Armed Guard,42.84,26.04,59.64
01450,MA,Executive Protection,59.19,56.6,61.78
01451,MA,Unarmed Guard,37.09,18.9,55.28
01451,MA,Armed Guard,46.49,28.34,64.64
01451,MA,Executive Protection,70.11,56.68,83.54
01452,MA,Unarmed Guard,40.23,19.41,61.04
01452,MA,Armed Guard,50.62,30.46,70.78
01452,MA,Executive Protection,73.74,53.59,93.89
01453,MA,Unarmed Guard,42.94,19.36,66.53
01453,MA,Armed Guard,49.47,38.68,60.26
01453,MA,Executive Protection,68.49,59.18,77.81
01460,MA,Unarmed Guard,26.94,19.4,34.48
01460,MA,Armed Guard,29.82,26.14,33.51
01460,MA,Executive Protection,45.53,42.09,48.96
01462,MA,Unarmed Guard,29.54,18.81,40.28
01462,MA,Armed Guard,37.14,25.56,48.73
01462,MA,Executive Protection,69.25,50.07,88.43
01463,MA,Unarmed Guard,20.81,18.13,23.48
01463,MA,Armed Guard,52.82,36.7,68.94
01463,MA,Executive Protection,60.7,54.99,66.41
01464,MA,Unarmed Guard,38.3,19.18,57.42
01464,MA,Armed Guard,40.18,29.09,51.27
01464,MA,Executive Protection,55.07,49.87,60.27
01468,MA,Unarmed Guard,35.41,19.54,51.28
01468,MA,Armed Guard,37.31,26.86,47.76
01468,MA,Executive Protection,76.59,56.68,96.5
01469,MA,Unarmed Guard,40.24,19.41,61.08
01469,MA,Armed Guard,34.49,28.26,40.71
01469,MA,Executive Protection,62.31,42.41,82.21
01472,MA,Unarmed Guard,32.59,18.59,46.58
01472,MA,Armed Guard,47.59,34.38,60.8
01472,MA,Executive Protection,66.37,47.79,84.96
01473,MA,Unarmed Guard,27.92,18.91,36.92
01473,MA,Armed Guard,57.96,38.1,77.81
01473,MA,Executive Protection,60.04,52.54,67.53
01475,MA,Unarmed Guard,38.38,18.21,58.54
01475,MA,Armed Guard,45.28,31.86,58.71
01475,MA,Executive Protection,61.64,53.51,69.76
01501,MA,Unarmed Guard,32.66,19.88,45.44
01501,MA,Armed Guard,37.0,27.42,46.58
01501,MA,Executive Protection,65.69,59.43,71.94
01503,MA,Unarmed Guard,27.81,19.24,36.37
01503,MA,Armed Guard,32.35,29.69,35.02
01503,MA,Executive Protection,50.3,42.4,58.2
01504,MA,Unarmed Guard,42.06,19.03,65.08
01504,MA,Armed Guard,34.35,24.55,44.14
01504,MA,Executive Protection,50.31,42.92,57.7
01505,MA,Unarmed Guard,31.22,19.98,42.45
01505,MA,Armed Guard,48.49,28.99,67.99
01505,MA,Executive Protection,68.94,48.69,89.2
01506,MA,Unarmed Guard,38.93,18.87,58.99
01506,MA,Armed Guard,28.47,25.59,31.36
01506,MA,Executive Protection,60.55,40.96,80.14
01507,MA,Unarmed Guard,31.85,18.19,45.51
01507,MA,Armed Guard,47.91,31.78,64.04
01507,MA,Executive Protection,65.16,59.13,71.19
01508,MA,Unarmed Guard,31.64,18.17,45.12
01508,MA,Armed Guard,53.19,36.38,70.01
01508,MA,Executive Protection,79.38,55.04,103.71
01510,MA,Unarmed Guard,41.42,19.14,63.69
01510,MA,Armed Guard,44.36,28.62,60.1
01510,MA,Executive Protection,62.07,48.35,75.79
01515,MA,Unarmed Guard,41.19,19.27,63.12
01515,MA,Armed Guard,59.52,35.93,83.11
01515,MA,Executive Protection,61.27,48.56,73.98
01516,MA,Unarmed Guard,38.07,19.22,56.92
01516,MA,Armed Guard,39.13,21.71,56.54
01516,MA,Executive Protection,62.5,54.21,70.78
01518,MA,Unarmed Guard,35.82,19.73,51.92
01518,MA,Armed Guard,42.39,21.0,63.78
01518,MA,Executive Protection,54.33,42.38,66.28
01519,MA,Unarmed Guard,35.31,19.4,51.23
01519,MA,Armed Guard,33.98,30.72,37.25
01519,MA,Executive Protection,72.04,53.97,90.11
01520,MA,Unarmed Guard,25.42,18.35,32.5
01520,MA,Armed Guard,47.87,28.33,67.42
01520,MA,Executive Protection,50.49,45.31,55.67
01522,MA,Unarmed Guard,21.09,18.19,24.0
01522,MA,Armed Guard,54.36,30.57,78.15
01522,MA,Executive Protection,46.46,43.8,49.12
01523,MA,Unarmed Guard,23.43,19.39,27.48
01523,MA,Armed Guard,50.35,38.63,62.08
01523,MA,Executive Protection,49.88,40.65,59.12
01524,MA,Unarmed Guard,41.65,19.63,63.67
01524,MA,Armed Guard,55.26,30.58,79.94
01524,MA,Executive Protection,59.37,54.44,64.29
01525,MA,Unarmed Guard,28.51,19.01,38.02
01525,MA,Armed Guard,40.0,26.64,53.36
01525,MA,Executive Protection,68.45,46.91,89.99
01526,MA,Unarmed Guard,28.19,18.04,38.34
01526,MA,Armed Guard,36.61,24.24,48.97
01526,MA,Executive Protection,73.18,49.9,96.47
01527,MA,Unarmed Guard,25.28,18.57,32.0
01527,MA,Armed Guard,47.67,39.51,55.83
01527,MA,Executive Protection,62.89,57.48,68.31
01529,MA,Unarmed Guard,32.85,18.05,47.64
01529,MA,Armed Guard,30.68,26.97,34.39
01529,MA,Executive Protection,64.42,51.88,76.97
01531,MA,Unarmed Guard,37.28,18.49,56.08
01531,MA,Armed Guard,39.29,27.62,50.97
01531,MA,Executive Protection,75.4,51.53,99.27
01585,MA,Unarmed Guard,37.56,19.01,56.11
01585,MA,Armed Guard,48.35,32.33,64.38
01585,MA,Executive Protection,64.91,57.3,72.52
01532,MA,Unarmed Guard,38.31,18.77,57.85
01532,MA,Armed Guard,43.73,37.46,49.99
01532,MA,Executive Protection,74.68,59.63,89.73
01534,MA,Unarmed Guard,26.39,19.11,33.67
01534,MA,Armed Guard,51.78,29.61,73.95
01534,MA,Executive Protection,64.47,43.03,85.91
01535,MA,Unarmed Guard,41.28,18.51,64.06
01535,MA,Armed Guard,55.48,37.92,73.04
01535,MA,Executive Protection,67.39,43.17,91.61
01536,MA,Unarmed Guard,43.83,18.94,68.73
01536,MA,Armed Guard,33.72,27.57,39.87
01536,MA,Executive Protection,64.52,54.91,74.12
01537,MA,Unarmed Guard,37.89,18.44,57.35
01537,MA,Armed Guard,51.37,27.27,75.47
01537,MA,Executive Protection,63.47,47.51,79.43
01540,MA,Unarmed Guard,27.83,19.79,35.87
01540,MA,Armed Guard,32.82,22.25,43.4
01540,MA,Executive Protection,61.19,43.13,79.26
01538,MA,Unarmed Guard,43.69,19.01,68.37
01538,MA,Armed Guard,49.07,29.26,68.88
01538,MA,Executive Protection,65.15,43.07,87.24
01541,MA,Unarmed Guard,33.95,19.85,48.05
01541,MA,Armed Guard,45.46,38.46,52.47
01541,MA,Executive Protection,77.66,53.15,102.16
01542,MA,Unarmed Guard,30.48,18.07,42.89
01542,MA,Armed Guard,38.97,30.48,47.47
01542,MA,Executive Protection,78.32,56.53,100.11
01543,MA,Unarmed Guard,29.39,18.98,39.81
01543,MA,Armed Guard,36.8,24.51,49.08
01543,MA,Executive Protection,59.76,45.77,73.75
01545,MA,Unarmed Guard,28.98,19.35,38.61
01545,MA,Armed Guard,45.84,24.26,67.41
01545,MA,Executive Protection,55.42,47.46,63.39
01550,MA,Unarmed Guard,38.32,19.19,57.45
01550,MA,Armed Guard,42.6,24.04,61.15
01550,MA,Executive Protection,67.88,48.54,87.22
01560,MA,Unarmed Guard,22.77,18.39,27.15
01560,MA,Armed Guard,32.93,27.82,38.04
01560,MA,Executive Protection,49.85,41.84,57.86
01561,MA,Unarmed Guard,27.69,18.93,36.45
01561,MA,Armed Guard,37.41,25.83,49.0
01561,MA,Executive Protection,68.21,53.94,82.48
01562,MA,Unarmed Guard,27.52,18.71,36.33
01562,MA,Armed Guard,40.97,31.03,50.9
01562,MA,Executive Protection,59.47,51.14,67.8
01564,MA,Unarmed Guard,31.71,18.94,44.49
01564,MA,Armed Guard,53.03,30.52,75.55
01564,MA,Executive Protection,51.92,42.06,61.78
01566,MA,Unarmed Guard,35.6,18.95,52.26
01566,MA,Armed Guard,53.9,36.62,71.18
01566,MA,Executive Protection,61.16,52.64,69.67
01568,MA,Unarmed Guard,31.09,19.75,42.44
01568,MA,Armed Guard,36.96,32.03,41.88
01568,MA,Executive Protection,44.6,40.67,48.52
01569,MA,Unarmed Guard,34.78,18.63,50.94
01569,MA,Armed Guard,45.39,34.08,56.7
01569,MA,Executive Protection,64.66,43.06,86.27
01570,MA,Unarmed Guard,25.26,19.11,31.4
01570,MA,Armed Guard,39.16,23.59,54.72
01570,MA,Executive Protection,63.38,46.4,80.36
01571,MA,Unarmed Guard,22.03,18.78,25.29
01571,MA,Armed Guard,39.77,37.15,42.38
01571,MA,Executive Protection,70.06,48.47,91.66
01581,MA,Unarmed Guard,39.68,18.24,61.11
01581,MA,Armed Guard,45.66,38.37,52.95
01581,MA,Executive Protection,54.53,45.27,63.8
01583,MA,Unarmed Guard,29.54,19.96,39.12
01583,MA,Armed Guard,41.02,22.22,59.82
01583,MA,Executive Protection,63.02,53.7,72.33
01588,MA,Unarmed Guard,25.39,18.84,31.94
01588,MA,Armed Guard,51.5,38.11,64.9
01588,MA,Executive Protection,73.78,54.24,93.32
01590,MA,Unarmed Guard,30.77,19.79,41.75
01590,MA,Armed Guard,34.13,22.99,45.27
01590,MA,Executive Protection,47.28,44.7,49.86
01602,MA,Unarmed Guard,42.69,18.83,66.54
01602,MA,Armed Guard,32.07,24.1,40.03
01602,MA,Executive Protection,72.83,53.2,92.46
01613,MA,Unarmed Guard,42.27,18.97,65.57
01613,MA,Armed Guard,41.87,29.25,54.49
01613,MA,Executive Protection,62.89,59.81,65.98
01603,MA,Unarmed Guard,29.91,18.33,41.49
01603,MA,Armed Guard,47.66,37.75,57.57
01603,MA,Executive Protection,64.16,56.21,72.12
01605,MA,Unarmed Guard,23.0,18.72,27.28
01605,MA,Armed Guard,34.58,26.15,43.01
01605,MA,Executive Protection,61.56,43.71,79.41
01606,MA,Unarmed Guard,21.57,18.13,25.01
01606,MA,Armed Guard,36.97,23.65,50.29
01606,MA,Executive Protection,70.09,45.94,94.24
01607,MA,Unarmed Guard,25.94,18.36,33.53
01607,MA,Armed Guard,36.79,29.69,43.89
01607,MA,Executive Protection,68.32,52.34,84.31
01612,MA,Unarmed Guard,23.66,19.78,27.54
01612,MA,Armed Guard,51.54,34.42,68.66
01612,MA,Executive Protection,68.74,49.83,87.66
01701,MA,Unarmed Guard,35.03,19.62,50.45
01701,MA,Armed Guard,42.4,24.68,60.11
01701,MA,Executive Protection,61.46,56.02,66.9
01702,MA,Unarmed Guard,25.89,19.92,31.85
01702,MA,Armed Guard,37.12,33.27,40.98
01702,MA,Executive Protection,67.43,58.4,76.46
01720,MA,Unarmed Guard,28.84,19.52,38.15
01720,MA,Armed Guard,39.79,32.43,47.15
01720,MA,Executive Protection,74.74,59.49,90.0
01721,MA,Unarmed Guard,22.45,18.34,26.55
01721,MA,Armed Guard,31.46,23.16,39.77
01721,MA,Executive Protection,61.58,45.78,77.38
01730,MA,Unarmed Guard,40.61,19.05,62.18
01730,MA,Armed Guard,36.8,26.2,47.4
01730,MA,Executive Protection,64.63,40.92,88.34
01803,MA,Unarmed Guard,28.92,18.93,38.91
01803,MA,Armed Guard,45.86,30.1,61.63
01803,MA,Executive Protection,65.44,42.08,88.81
01740,MA,Unarmed Guard,36.75,18.92,54.58
01740,MA,Armed Guard,62.17,38.12,86.21
01740,MA,Executive Protection,62.7,40.99,84.42
01741,MA,Unarmed Guard,21.64,18.33,24.95
01741,MA,Armed Guard,30.71,21.22,40.19
01741,MA,Executive Protection,72.72,52.57,92.87
01742,MA,Unarmed Guard,41.77,18.9,64.63
01742,MA,Armed Guard,52.16,35.03,69.28
01742,MA,Executive Protection,69.63,56.39,82.87
01745,MA,Unarmed Guard,37.09,19.59,54.58
01745,MA,Armed Guard,37.06,26.02,48.1
01745,MA,Executive Protection,70.0,55.11,84.88
01746,MA,Unarmed Guard,34.66,18.24,51.08
01746,MA,Armed Guard,62.51,38.31,86.71
01746,MA,Executive Protection,60.85,53.83,67.87
01747,MA,Unarmed Guard,39.68,19.39,59.97
01747,MA,Armed Guard,36.85,21.9,51.8
01747,MA,Executive Protection,57.36,41.57,73.15
01748,MA,Unarmed Guard,43.27,19.15,67.39
01748,MA,Armed Guard,47.36,23.08,71.63
01748,MA,Executive Protection,59.71,56.24,63.17
01749,MA,Unarmed Guard,31.45,19.11,43.8
01749,MA,Armed Guard,38.46,30.36,46.55
01749,MA,Executive Protection,66.62,51.92,81.31
01752,MA,Unarmed Guard,31.61,19.74,43.48
01752,MA,Armed Guard,45.52,34.01,57.03
01752,MA,Executive Protection,74.82,51.85,97.79
01754,MA,Unarmed Guard,22.74,19.69,25.8
01754,MA,Armed Guard,43.03,23.75,62.32
01754,MA,Executive Protection,62.13,58.66,65.61
01756,MA,Unarmed Guard,32.16,18.02,46.3
01756,MA,Armed Guard,57.82,38.51,77.14
01756,MA,Executive Protection,65.35,58.24,72.46
01757,MA,Unarmed Guard,34.6,18.2,51.0
01757,MA,Armed Guard,35.48,26.89,44.07
01757,MA,Executive Protection,74.8,51.24,98.36
01760,MA,Unarmed Guard,38.54,18.24,58.84
01760,MA,Armed Guard,43.34,22.39,64.28
01760,MA,Executive Protection,81.08,58.71,103.45
01770,MA,Unarmed Guard,24.37,19.79,28.94
01770,MA,Armed Guard,42.12,28.87,55.37
01770,MA,Executive Protection,66.39,42.98,89.8
01772,MA,Unarmed Guard,36.56,19.87,53.24
01772,MA,Armed Guard,40.8,38.14,43.45
01772,MA,Executive Protection,46.69,41.16,52.22
01773,MA,Unarmed Guard,43.69,19.01,68.37
01773,MA,Armed Guard,48.83,37.39,60.27
01773,MA,Executive Protection,80.32,58.38,102.26
01775,MA,Unarmed Guard,23.29,18.04,28.55
01775,MA,Armed Guard,44.4,27.9,60.9
01775,MA,Executive Protection,58.17,47.98,68.36
01776,MA,Unarmed Guard,43.26,19.81,66.72
01776,MA,Armed Guard,37.98,28.95,47.01
01776,MA,Executive Protection,53.37,47.32,59.41
01778,MA,Unarmed Guard,30.61,19.15,42.08
01778,MA,Armed Guard,45.11,32.88,57.35
01778,MA,Executive Protection,64.98,51.67,78.28
01784,MA,Unarmed Guard,38.73,18.74,58.73
01784,MA,Armed Guard,44.88,27.3,62.45
01784,MA,Executive Protection,51.8,41.77,61.82
01801,MA,Unarmed Guard,24.57,18.78,30.37
01801,MA,Armed Guard,41.86,22.83,60.9
01801,MA,Executive Protection,59.49,45.18,73.81
01810,MA,Unarmed Guard,20.95,18.04,23.85
01810,MA,Armed Guard,32.93,29.14,36.73
01810,MA,Executive Protection,75.41,53.07,97.74
01821,MA,Unarmed Guard,36.57,18.66,54.48
01821,MA,Armed Guard,32.01,21.44,42.59
01821,MA,Executive Protection,53.81,40.11,67.5
01824,MA,Unarmed Guard,34.62,18.59,50.65
01824,MA,Armed Guard,28.33,22.82,33.84
01824,MA,Executive Protection,51.41,44.25,58.58
01826,MA,Unarmed Guard,33.18,19.02,47.33
01826,MA,Armed Guard,33.3,23.27,43.33
01826,MA,Executive Protection,63.68,45.67,81.7
01827,MA,Unarmed Guard,36.12,18.99,53.25
01827,MA,Armed Guard,39.78,23.53,56.02
01827,MA,Executive Protection,54.43,50.73,58.13
01835,MA,Unarmed Guard,29.63,18.05,41.21
01835,MA,Armed Guard,52.11,38.71,65.51
01835,MA,Executive Protection,53.7,42.79,64.61
01830,MA,Unarmed Guard,32.07,18.77,45.37
01830,MA,Armed Guard,38.91,22.91,54.91
01830,MA,Executive Protection,66.28,41.56,91.0
01833,MA,Unarmed Guard,42.03,18.78,65.28
01833,MA,Armed Guard,38.81,35.95,41.68
01833,MA,Executive Protection,62.19,56.49,67.9
01834,MA,Unarmed Guard,28.75,19.73,37.78
01834,MA,Armed Guard,29.92,24.11,35.73
01834,MA,Executive Protection,73.83,53.23,94.44
01840,MA,Unarmed Guard,41.65,19.47,63.83
01840,MA,Armed Guard,33.0,21.7,44.31
01840,MA,Executive Protection,57.98,48.88,67.08
01844,MA,Unarmed Guard,28.13,19.12,37.14
01844,MA,Armed Guard,39.03,34.93,43.14
01844,MA,Executive Protection,52.0,41.39,62.61
01845,MA,Unarmed Guard,40.79,19.94,61.64
01845,MA,Armed Guard,48.16,35.29,61.04
01845,MA,Executive Protection,76.65,57.01,96.29
01851,MA,Unarmed Guard,32.17,18.86,45.48
01851,MA,Armed Guard,36.28,32.51,40.06
01851,MA,Executive Protection,61.6,53.24,69.95
01854,MA,Unarmed Guard,32.09,19.39,44.79
01854,MA,Armed Guard,47.72,29.67,65.76
01854,MA,Executive Protection,67.34,44.3,90.38
01852,MA,Unarmed Guard,28.66,19.22,38.1
01852,MA,Armed Guard,47.78,34.22,61.34
01852,MA,Executive Protection,67.8,43.85,91.74
01860,MA,Unarmed Guard,25.4,19.34,31.45
01860,MA,Armed Guard,46.84,38.41,55.26
01860,MA,Executive Protection,64.48,47.67,81.28
01862,MA,Unarmed Guard,25.23,18.03,32.44
01862,MA,Armed Guard,41.05,36.22,45.88
01862,MA,Executive Protection,53.41,40.99,65.84
01863,MA,Unarmed Guard,40.89,19.04,62.74
01863,MA,Armed Guard,51.3,26.89,75.7
01863,MA,Executive Protection,58.48,41.01,75.96
01864,MA,Unarmed Guard,28.48,19.44,37.52
01864,MA,Armed Guard,57.64,35.94,79.35
